Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O,15N
4226,449.086695,449.0854901409698,449.0854366425454,9758100.0,nan,201930.9,45.37,-1,0.1191274978603036,0.49871415435697564,0.843720152817574,0.6367165537412149,7.0,1.3529411764705883,0.7058823529411765,P1 O12,de-protonated,0,,C17 H23 O12 P1,17,23,12,,,,,1,,
4228,449.110064,449.10885905001857,449.1089349923077,31128992.0,nan,206224.0,148.99,-1,-0.16909547597960128,0.9927466341059691,0.9977973146012119,0.9947669063040663,11.0,1.0476190476190477,0.5238095238095238,O11,de-protonated,0,,C21 H22 O11,21,22,11,,,,,,,
4228,449.110064,449.10885905001857,449.1087728010554,31128992.0,nan,206224.0,148.99,-1,0.19204470805436233,0.33111010066892727,0.7912252587126509,0.5151561638864167,6.0,1.6875,0.3125,N4 S2 P1 O5,de-protonated,0,,C16 H27 O5 S2 N4 P1,16,27,5,2,4,,,1,,
4229,449.123167,449.1219619990222,449.1218221519297,25595302.0,nan,209906.5,122.16,-1,0.3113789747026584,0.9724383981298925,0.9890253713112492,0.9790731874024352,6.0,1.5,0.6111111111111112,P1 O11,de-protonated,0,,C18 H27 O11 P1,18,27,11,,,,,1,,
4230,449.140873,449.1396679301111,449.13944727487745,10745261.0,nan,158769.5,50.16,-1,0.49128446629718037,0.4785753003655883,0.7598924731182773,0.5911021694666639,19.0,0.7586206896551724,0.1724137931034483,O5,de-protonated,0,,C29 H22 O5,29,22,5,,,,,,,
4231,449.146396,449.1451909086158,449.14532050169197,35650992.0,nan,213674.2,170.91,-1,-0.28853262018261056,0.991459010692935,0.9929569980548918,0.9920582056377177,10.0,1.1818181818181819,0.45454545454545453,O10,de-protonated,0,,C22 H26 O10,22,26,10,,,,,,,
4231,449.146396,449.1451909086158,449.1451583104398,35650992.0,nan,213674.2,170.91,-1,0.07257826429271695,0.6625011683285172,0.9297661487806845,0.7694071605093842,5.0,1.8235294117647058,0.23529411764705882,N4 S2 P1 O4,de-protonated,0,,C17 H31 O4 S2 N4 P1,17,31,4,2,4,,,1,,
4232,449.159405,449.15819985798527,449.15807471953235,32718262.0,nan,211909.8,156.69,-1,0.27860670877095484,0.48633054981801216,0.9322639382473499,0.6647039051897472,18.0,0.8666666666666667,0.06666666666666667,S1 O2,de-protonated,0,,C30 H26 O2 S1,30,26,2,1,,,,,,
4232,449.159405,449.15819985798527,449.15820766131395,32718262.0,nan,211909.8,156.69,-1,-0.017373229637884558,0.9969379402381938,0.9263423479010694,0.968699703303344,5.0,1.631578947368421,0.5263157894736842,P1 O10,de-protonated,0,,C19 H31 O10 P1,19,31,10,,,,,1,,
4233,449.17455,449.17334479904156,449.17346380259886,245177792.0,nan,227488.0,1186.83,-1,-0.2649389754557405,0.7439301920341577,0.9553517916942805,0.8284988318982067,9.0,1.3478260869565217,0.30434782608695654,P1 O7,de-protonated,0,,C23 H31 O7 P1,23,31,7,,,,,1,,
4234,449.182654,449.1814487675011,449.18154381982407,17595840.0,nan,210920.0,83.37,-1,-0.21161226301067368,0.33063589788266645,0.777814243221384,0.5095072360181535,4.0,1.9444444444444444,0.16666666666666666,N4 S2 P1 O3,de-protonated,0,,C18 H35 O3 S2 N4 P1,18,35,3,2,4,,,1,,
4235,449.195767,449.1945617164658,449.1944602289167,33168838.0,nan,213133.0,158.88,-1,0.22593232572505612,0.49125437553279544,0.9304679045316979,0.6669397871323565,17.0,0.967741935483871,0.03225806451612903,S1 O1,de-protonated,0,,C31 H30 O1 S1,31,30,1,1,,,,,,
4235,449.195767,449.1945617164658,449.1945931706983,33168838.0,nan,213133.0,158.88,-1,-0.07002362222704865,0.9989159869468185,0.9316300247291377,0.9720016020597462,4.0,1.75,0.45,P1 O9,de-protonated,0,,C20 H35 O9 P1,20,35,9,,,,,1,,
4236,449.216962,449.21575663397573,449.2155895970161,92822992.0,nan,216161.1,448.12,-1,0.37184141310390023,0.38873119753247287,0.8570558248648041,0.5760610484654054,12.0,1.2142857142857142,0.10714285714285714,S1 O3,de-protonated,0,,C28 H34 O3 S1,28,34,3,1,,,,,,
4237,449.23233,449.231124574164,449.2309786800826,15777239.0,nan,212548.3,74.55,-1,0.32476407090590903,0.9881974728021067,0.9274336527310176,0.9638919447736711,3.0,1.8571428571428572,0.38095238095238093,P1 O8,de-protonated,0,,C21 H39 O8 P1,21,39,8,,,,,1,,
4238,449.268734,449.2675284324811,449.2673641894669,4451815.5,nan,223335.8,19.64,-1,0.36557966875502823,0.4880206666850234,0.8066430772742825,0.615469630920727,2.0,1.9545454545454546,0.3181818181818182,P1 O7,de-protonated,0,,C22 H43 O7 P1,22,43,7,,,,,1,,
4240,450.077061,450.07585228650385,450.07568176784935,4411223.0,nan,238035.2,19.44,-1,0.3788666248969394,0.48714555951714916,0.792708917554682,0.6093709027321623,15.0,0.9166666666666666,0.08333333333333333,N1 S2 P1 O2,de-protonated,0,,C24 H22 O2 S2 N1 P1,24,22,2,2,1,,,1,,
4240,450.077061,450.07585228650385,450.0757421267435,4411223.0,nan,238035.2,19.44,-1,0.24475827079091242,0.659459259213111,0.9285446514439537,0.7670934161054481,7.0,1.6428571428571428,0.42857142857142855,13C1 N4 S2 P1 O6,de-protonated,1,4225,C14 H23 O6 S2 N4 13C1 P1,14,23,6,2,4,1,,1,,
4241,450.082034,450.0808252671491,450.08068561473834,2209625.5,nan,208154.4,8.77,-1,0.3102830564472166,0.9826826230544725,0.0,0.5896095738326835,7.0,1.375,0.75,N1 P1 O12,de-protonated,0,,C16 H22 O12 N1 P1,16,22,12,,1,,,1,,
4242,450.105374,450.10416517631074,450.1041839645007,4054884.0,nan,212976.4,17.71,-1,-0.041741869143142325,0.9996838967487143,0.0,0.5998103380492286,11.0,1.05,0.55,N1 O11,de-protonated,0,,C20 H21 O11 N1,20,21,11,,1,,,,,
4243,450.113601,450.1123921442916,450.11228982738,7019368.0,nan,202377.1,32.09,-1,0.2273141923669185,0.9906680457726512,0.9977973146012119,0.9935197533040755,11.0,1.1,0.55,13C1 O11,de-protonated,1,4228,C20 H22 O11 13C1,20,22,11,,,1,,,,
4244,450.118501,450.11729212522096,450.1170711241227,2837354.0,nan,212754.1,11.81,-1,0.4909858178234172,0.957201549884176,0.0,0.5743209299305057,6.0,1.5294117647058822,0.6470588235294118,N1 P1 O11,de-protonated,0,,C17 H26 O11 N1 P1,17,26,11,,1,,,1,,
4245,450.126593,450.12538409372723,450.12517698700196,5427053.5,nan,200258.4,24.37,-1,0.46010917819867625,0.9623156442497673,0.9890253713112492,0.9729995350743601,6.0,1.588235294117647,0.6470588235294118,13C1 P1 O11,de-protonated,1,4229,C17 H27 O11 13C1 P1,17,27,11,,,1,,1,,
4245,450.126593,450.12538409372723,450.1253133326001,5427053.5,nan,200258.4,24.37,-1,0.15720317214704518,0.9955259267501383,0.0,0.5973155560500829,6.0,1.4705882352941178,0.7647058823529411,N1 O13,de-protonated,0,,C17 H25 O13 N1,17,25,13,,1,,,,,
4246,450.141843,450.14063403437484,450.14056947388497,5028724.5,nan,196856.9,22.44,-1,0.14342295330207117,0.4981372656603418,0.8137954859511729,0.6244005537766742,10.0,1.1904761904761905,0.47619047619047616,N1 O10,de-protonated,0,,C21 H25 O10 N1,21,25,10,,1,,,,,
4247,450.149836,450.14862700326637,450.14867533676426,8163192.5,nan,220070.4,37.63,-1,-0.10737229838681338,0.9979102989589411,0.9929569980548918,0.9959289785973214,10.0,1.2380952380952381,0.47619047619047616,13C1 O10,de-protonated,1,4231,C21 H26 O10 13C1,21,26,10,,,1,,,,
4247,450.149836,450.14862700326637,450.148513145512,8163192.5,nan,220070.4,37.63,-1,0.25293375634479004,0.6589725655075778,0.9297661487806845,0.7672899988168205,5.0,1.9375,0.25,13C1 N4 S2 P1 O4,de-protonated,1,4231,C16 H31 O4 S2 N4 13C1 P1,16,31,4,2,4,1,,1,,
4248,450.154695,450.15348598435537,450.15332369172535,5244794.5,nan,211013.4,23.48,-1,0.36052745027384714,0.48834561883076694,0.7598924731182773,0.5969643605457711,18.0,0.8620689655172413,0.06896551724137931,N1 S1 O2,de-protonated,0,,C29 H25 O2 S1 N1,29,25,2,1,1,,,,,
4248,450.154695,450.15348598435537,450.153456633507,5244794.5,nan,211013.4,23.48,-1,0.06520187267823199,0.9992289075113651,0.0,0.5995373445068191,5.0,1.6666666666666667,0.5555555555555556,N1 P1 O10,de-protonated,0,,C18 H30 O10 N1 P1,18,30,10,,1,,,1,,
4249,450.162854,450.1616449526008,450.16142955460464,10626942.0,nan,204764.5,49.58,-1,0.47849056364242465,0.4796539169597746,0.9322639382473499,0.6606979254748047,18.0,0.896551724137931,0.06896551724137931,13C1 S1 O2,de-protonated,1,4232,C29 H26 O2 S1 13C1,29,26,2,1,,1,,,,
4249,450.162854,450.1616449526008,450.16156249638624,10626942.0,nan,204764.5,49.58,-1,0.18317026913504236,0.9939306454718769,0.9263423479010694,0.966895326443554,5.0,1.7222222222222223,0.5555555555555556,13C1 P1 O10,de-protonated,1,4232,C18 H31 O10 13C1 P1,18,31,10,,,1,,1,,
4249,450.162854,450.1616449526008,450.16169884198433,10626942.0,nan,204764.5,49.58,-1,-0.11971116973195522,0.49870153975842446,0.8360345439488927,0.6336347414346117,5.0,1.6111111111111112,0.6666666666666666,N1 O12,de-protonated,0,,C18 H29 O12 N1,18,29,12,,1,,,,,
4250,450.178067,450.1768578933924,450.17681863767115,49291140.0,nan,213872.2,237.05,-1,0.08720067238262676,0.7467493983193251,0.9553517916942805,0.8301903556693073,9.0,1.4090909090909092,0.3181818181818182,13C1 P1 O7,de-protonated,1,4233,C22 H31 O7 13C1 P1,22,31,7,,,1,,1,,
4250,450.178067,450.1768578933924,450.17695498326924,49291140.0,nan,213872.2,237.05,-1,-0.2156704730053184,0.33053188542109097,0.7891855085456109,0.5139933346708989,9.0,1.3181818181818181,0.4090909090909091,N1 O9,de-protonated,0,,C22 H29 O9 N1,22,29,9,,1,,,,,
4252,450.191038,450.1898288429098,450.1897092011097,52141964.0,nan,216904.3,250.87,-1,0.2657586294222093,0.24681661801864582,0.7026030981757516,0.42913121008148813,17.0,0.9666666666666667,0.03333333333333333,N1 S1 O1,de-protonated,0,,C30 H29 O1 S1 N1,30,29,1,1,1,,,,,
4252,450.191038,450.1898288429098,450.18984214289134,52141964.0,nan,216904.3,250.87,-1,-0.02954305120971667,0.4999208228001398,0.8284876905041023,0.6313475698817248,4.0,1.7894736842105263,0.47368421052631576,N1 P1 O9,de-protonated,0,,C19 H34 O9 N1 P1,19,34,9,,1,,,1,,
4253,450.199195,450.19798581116305,450.19781506398897,10897295.0,nan,217080.8,50.89,-1,0.37927144106025684,0.4871184322133209,0.9304679045316979,0.6644582211406718,17.0,1.0,0.03333333333333333,13C1 S1 O1,de-protonated,1,4235,C30 H30 O1 S1 13C1,30,30,1,1,,1,,,,
4253,450.199195,450.19798581116305,450.19794800577057,10897295.0,nan,217080.8,50.89,-1,0.08397504397346862,0.9987212769643323,0.9316300247291377,0.9718847760702545,4.0,1.8421052631578947,0.47368421052631576,13C1 P1 O9,de-protonated,1,4235,C19 H35 O9 13C1 P1,19,35,9,,,1,,1,,
4253,450.199195,450.19798581116305,450.19808435136866,10897295.0,nan,217080.8,50.89,-1,-0.21888188563715474,0.4956722998201833,0.8284876905041023,0.628798456093751,4.0,1.736842105263158,0.5789473684210527,N1 O11,de-protonated,0,,C19 H33 O11 N1,19,33,11,,1,,,,,
4254,450.220343,450.2191337288559,450.21894443208834,15998872.0,nan,208545.5,75.63,-1,0.4204549140550876,0.3873728340359476,0.8570558248648041,0.5752460303674902,12.0,1.2592592592592593,0.1111111111111111,13C1 S1 O3,de-protonated,1,4236,C27 H34 O3 S1 13C1,27,34,3,1,,1,,,,
4255,450.227585,450.2263757006703,450.2262276522756,2510747.8,nan,243481.6,10.23,-1,0.3288311199995464,0.9805711908508297,0.0,0.5883427145104978,3.0,1.9,0.4,N1 P1 O8,de-protonated,0,,C20 H38 O8 N1 P1,20,38,8,,1,,,1,,
4256,450.235615,450.23440566941787,450.2343335151549,5507999.5,nan,215073.3,24.76,-1,0.1602593529527488,0.9953506841509147,0.9274336527310176,0.9681838715829558,3.0,1.95,0.4,13C1 P1 O8,de-protonated,1,4237,C20 H39 O8 13C1 P1,20,39,8,,,1,,1,,
4256,450.235615,450.23440566941787,450.234469860753,5507999.5,nan,215073.3,24.76,-1,-0.14257312450380444,0.4981592343401124,0.8210758684791454,0.6273258879957255,3.0,1.85,0.5,N1 O10,de-protonated,0,,C20 H37 O10 N1,20,37,10,,1,,,,,
4257,450.254318,450.25310859662653,450.2530973054079,4664232.0,nan,210675.3,20.67,-1,0.025077492433781504,0.49994294847333753,0.8137954859511729,0.6254839634644718,2.0,1.9523809523809523,0.3333333333333333,N1 S1 O7,de-protonated,0,,C21 H41 O7 S1 N1,21,41,7,1,1,,,,,
4258,451.052881,451.0516684886504,451.0518140380171,13435155.0,nan,209832.1,63.19,-1,-0.322688795686191,0.9834999607972054,0.9816899451346018,0.9827759545321639,12.0,0.8421052631578947,0.6842105263157895,O13,de-protonated,0,,C19 H16 O13,19,16,13,,,,,,,
4258,451.052881,451.0516684886504,451.0516518467649,13435155.0,nan,209832.1,63.19,-1,0.03689574229608421,0.6662240049812648,0.927917829923809,0.7709015349582824,7.0,1.5,0.5,N4 S2 P1 O7,de-protonated,0,,C14 H21 O7 S2 N4 P1,14,21,7,2,4,,,1,,
4260,451.081256,451.080043378216,451.0798243971424,3143455.5,nan,147368.0,13.29,-1,0.4854596941771044,0.975702414425849,0.7269124018666477,0.8761864094021685,24.0,0.5161290322580645,0.06451612903225806,S1 O2,de-protonated,0,,C31 H16 O2 S1,31,16,2,1,,,,,,
4260,451.081256,451.080043378216,451.079957338924,3143455.5,nan,147368.0,13.29,-1,0.1907406671489595,0.9934202753237397,0.0,0.5960521651942438,11.0,1.05,0.5,P1 O10,de-protonated,0,,C20 H21 O10 P1,20,21,10,,,,,1,,
4261,451.089136,451.08792334754736,451.08803735614913,29860132.0,nan,210207.0,142.83,-1,-0.2527413549650328,0.6596553364532921,0.9285446514439538,0.7672110624495567,6.0,1.6666666666666667,0.4,N4 S2 P1 O6,de-protonated,0,,C15 H25 O6 S2 N4 P1,15,25,6,2,4,,,1,,
4262,451.102211,451.10099829665995,451.1009537652418,8356137.0,nan,193016.5,38.57,-1,0.0987171890971484,0.49911666490853085,0.766236582456902,0.6059646319278793,19.0,0.7142857142857143,0.14285714285714285,S1 O4,de-protonated,0,,C28 H20 O4 S1,28,20,4,1,,,,,,
4262,451.102211,451.10099829665995,451.1010867070234,8356137.0,nan,193016.5,38.57,-1,-0.1959879194519003,0.4965272791748169,0.843720152817574,0.6354044286319198,6.0,1.4705882352941178,0.7058823529411765,P1 O12,de-protonated,0,,C17 H25 O12 P1,17,25,12,,,,,1,,
4263,451.117582,451.11636923683665,451.1162099065267,6506800.0,nan,140474.6,29.6,-1,0.3531912763104009,0.9773540362550517,0.8255670234559287,0.9166392311354025,23.0,0.625,0.03125,S1 O1,de-protonated,0,,C32 H20 O1 S1,32,20,1,1,,,,,,
4263,451.117582,451.11636923683665,451.1163428483083,6506800.0,nan,140474.6,29.6,-1,0.058496059295112056,0.9993255238654657,0.7532467237391504,0.9008940038149396,10.0,1.1904761904761905,0.42857142857142855,P1 O9,de-protonated,0,,C21 H25 O9 P1,21,25,9,,,,,1,,
4264,451.120044,451.1188312272546,451.1187118299712,7436593.0,nan,174943.7,34.11,-1,0.26466932158211554,0.493684991717149,0.766236582456902,0.6027056280130503,19.0,0.7142857142857143,0.21428571428571427,O6,de-protonated,0,,C28 H20 O6,28,20,6,,,,,,,
4265,451.125703,451.12449020522996,451.1245850567857,46760244.0,nan,211901.9,224.77,-1,-0.2102557893576281,0.663726779308342,0.974818923136407,0.7881636368395679,10.0,1.1428571428571428,0.5238095238095238,O11,de-protonated,0,,C21 H24 O11,21,24,11,,,,,,,
4265,451.125703,451.12449020522996,451.1244228655334,46760244.0,nan,211901.9,224.77,-1,0.14927078460740473,0.6602368047739503,0.9291606653539396,0.7678063490059461,5.0,1.8125,0.3125,N4 S2 P1 O5,de-protonated,0,,C16 H29 O5 S2 N4 P1,16,29,5,2,4,,,1,,
4266,451.138855,451.1376421540429,451.1374722164077,17412410.0,nan,206573.2,82.48,-1,0.3766870315604279,0.48729114505890353,0.8360345439488928,0.6267885046148992,5.0,1.6111111111111112,0.6111111111111112,P1 O11,de-protonated,0,,C18 H29 O11 P1,18,29,11,,,,,1,,
4269,451.162097,451.16088406358597,451.16097056616996,38011204.0,nan,212955.8,182.35,-1,-0.1917333050519931,0.99076517311475,0.9875550035084395,0.9894811052722258,9.0,1.2727272727272727,0.45454545454545453,O10,de-protonated,0,,C22 H28 O10,22,28,10,,,,,,,
4269,451.162097,451.16088406358597,451.1608083749178,38011204.0,nan,212955.8,182.35,-1,0.16776427998760549,0.33163539035099776,0.7844624371338464,0.5127662090641373,4.0,1.9411764705882353,0.23529411764705882,N4 S2 P1 O4,de-protonated,0,,C17 H33 O4 S2 N4 P1,17,33,4,2,4,,,1,,
4270,451.171746,451.17053302603244,451.17035348064036,59023688.0,nan,212887.6,284.23,-1,0.3979547652038163,0.3238910926986329,0.7031157908951681,0.475580971977247,22.0,0.7272727272727273,0.06060606060606061,O2,de-protonated,0,,C33 H24 O2,33,24,2,,,,,,,
4271,451.174999,451.1737860133719,451.17372478401035,27488586.0,nan,205806.6,131.33,-1,0.13571127527977503,0.4968911920943657,0.9222695927665755,0.6670425523632497,17.0,0.9333333333333333,0.06666666666666667,S1 O2,de-protonated,0,,C30 H28 O2 S1,30,28,2,1,,,,,,
4271,451.174999,451.1737860133719,451.17385772579195,27488586.0,nan,205806.6,131.33,-1,-0.1589463104073912,0.9972744278180052,0.9518458149050737,0.9791029826528326,4.0,1.736842105263158,0.5263157894736842,P1 O10,de-protonated,0,,C19 H33 O10 P1,19,33,10,,,,,1,,
4272,451.181279,451.1800659889304,451.18017347274343,5688653.0,nan,204614.8,25.63,-1,-0.23822813894097342,0.7445328791405246,0.9553517916942805,0.8288604441620269,9.0,1.4761904761904763,0.3333333333333333,13C2 P1 O7,de-protonated,1,4233,C21 H31 O7 13C2 P1,21,31,7,,,2,,1,,
4273,451.192488,451.1912749453054,451.1914828487398,10000722.0,nan,152264.8,46.54,-1,-0.46078758640082607,0.4811032816643762,0.7536525541217874,0.5901229906473408,17.0,0.9333333333333333,0.13333333333333333,O4,de-protonated,0,,C30 H28 O4,30,28,4,,,,,,,
4274,451.198312,451.1970989226386,451.19719388430207,13056341.0,nan,206385.2,61.36,-1,-0.2104659886311125,0.6638321338103766,0.9303613694566817,0.7704438280688987,3.0,2.0555555555555554,0.16666666666666666,N4 S2 P1 O3,de-protonated,0,,C18 H37 O3 S2 N4 P1,18,37,3,2,4,,,1,,
4275,451.211398,451.21018487170835,451.2101102933947,26919258.0,nan,174955.8,128.57,-1,0.16528511212591707,0.4964288527060405,0.8865944526923522,0.6524950927005652,16.0,1.032258064516129,0.03225806451612903,S1 O1,de-protonated,0,,C31 H32 O1 S1,31,32,1,1,,,,,,
4275,451.211398,451.21018487170835,451.2102432351763,26919258.0,nan,174955.8,128.57,-1,-0.12934872114225754,0.9980824999228357,0.9878677242405463,0.9939965896499199,3.0,1.85,0.45,P1 O9,de-protonated,0,,C20 H37 O9 P1,20,37,9,,,,,1,,
4276,451.213799,451.21258586236377,451.21261221683915,28459356.0,nan,176178.1,136.04,-1,-0.05840810887622154,0.3331270593509074,0.7485849429418281,0.4993102127872757,12.0,1.1851851851851851,0.2222222222222222,O6,de-protonated,0,,C27 H32 O6,27,32,6,,,,,,,
4277,451.229186,451.22797280247823,451.22786835812406,4694370.5,nan,190503.1,20.81,-1,0.231466984871098,0.4951628154022467,0.7475142796699756,0.5961034011093382,16.0,1.032258064516129,0.0967741935483871,O3,de-protonated,0,,C31 H32 O3,31,32,3,,,,,,,
4278,451.234714,451.2335007809634,451.23357939368634,3744101.3,nan,222023.8,16.21,-1,-0.1742173599354799,0.9945078632262603,0.0,0.5967047179357562,2.0,2.1578947368421053,0.10526315789473684,N4 S2 P1 O2,de-protonated,0,,C19 H41 O2 S2 N4 P1,19,41,2,2,4,,,1,,
4279,451.247923,451.24670972955454,451.2466287445606,9572715.0,nan,206771.1,44.47,-1,0.17946947139314107,0.9936440749617422,0.9349621810945142,0.970171317414851,2.0,1.9523809523809523,0.38095238095238093,P1 O8,de-protonated,0,,C21 H41 O8 P1,21,41,8,,,,,1,,
4280,452.056258,452.05504158354614,452.0551688730894,2430682.0,nan,228492.8,9.84,-1,-0.28157966560484043,0.9857164501965461,0.9816899451346018,0.9841058481717684,12.0,0.8888888888888888,0.7222222222222222,13C1 O13,de-protonated,1,4258,C18 H16 O13 13C1,18,16,13,,,1,,,,
4280,452.056258,452.05504158354614,452.05494632294307,2430682.0,nan,228492.8,9.84,-1,0.2107279299782789,0.9919749166750096,0.0,0.5951849500050057,15.0,0.8695652173913043,0.13043478260869565,N1 S2 P1 O3,de-protonated,0,,C23 H20 O3 S2 N1 P1,23,20,3,2,1,,,1,,
4280,452.056258,452.05504158354614,452.0550066818372,2430682.0,nan,228492.8,9.84,-1,0.07720677445774733,0.6659459931833355,0.927917829923809,0.7707347278795249,7.0,1.6153846153846154,0.5384615384615384,13C1 N4 S2 P1 O7,de-protonated,1,4258,C13 H21 O7 S2 N4 13C1 P1,13,21,7,2,4,1,,1,,
4281,452.084483,452.0832664736955,452.08317923221466,3482342.8,nan,235966.4,14.93,-1,0.1929766132941439,0.9932656339354224,0.7269124018666477,0.8867243411079124,24.0,0.5333333333333333,0.06666666666666667,13C1 S1 O2,de-protonated,1,4260,C30 H16 O2 S1 13C1,30,16,2,1,,1,,,,
4281,452.084483,452.0832664736955,452.08344851959436,3482342.8,nan,235966.4,14.93,-1,-0.4026820699479512,0.9710062039088103,0.0,0.5826037223452861,11.0,1.0,0.631578947368421,N1 O12,de-protonated,0,,C19 H19 O12 N1,19,19,12,,1,,,,,
4282,452.092505,452.09128844247425,452.09133183232734,5980906.5,nan,218209.4,27.05,-1,-0.09597585716626915,0.49916500294369326,0.7927089175546819,0.6165825687880888,14.0,1.0,0.08333333333333333,N1 S2 P1 O2,de-protonated,0,,C24 H24 O2 S2 N1 P1,24,24,2,2,1,,,1,,
4282,452.092505,452.09128844247425,452.0913921912215,5980906.5,nan,218209.4,27.05,-1,-0.22948622560338608,0.6603264740500121,0.9285446514439538,0.7676137450075888,6.0,1.7857142857142858,0.42857142857142855,13C1 N4 S2 P1 O6,de-protonated,1,4261,C14 H25 O6 S2 N4 13C1 P1,14,25,6,2,4,1,,1,,
4283,452.120943,452.11972633179465,452.119564741599,4968183.5,nan,199098.3,22.14,-1,0.35740589052391364,0.9770884796965057,0.8255670234559287,0.9164798972002749,23.0,0.6451612903225806,0.03225806451612903,13C1 S1 O1,de-protonated,1,4263,C31 H20 O1 S1 13C1,31,20,1,1,,1,,,,
4283,452.120943,452.11972633179465,452.11969768338054,4968183.5,nan,199098.3,22.14,-1,0.06336466706149387,0.9992717341357483,0.7532467237391504,0.9008617299771091,10.0,1.25,0.45,13C1 P1 O9,de-protonated,1,4263,C20 H25 O9 13C1 P1,20,25,9,,,1,,1,,
4283,452.120943,452.11972633179465,452.1198340289787,4968183.5,nan,199098.3,22.14,-1,-0.23820495348563328,0.4948785652116876,0.8210758684791454,0.6253574865186707,10.0,1.15,0.55,N1 O11,de-protonated,0,,C20 H23 O11 N1,20,23,11,,1,,,,,
4284,452.129126,452.12790929994674,452.127939891858,10070779.0,nan,203931.0,46.88,-1,-0.06766206761736479,0.6661130964359613,0.974818923136407,0.7895954271161396,10.0,1.2,0.55,13C1 O11,de-protonated,1,4265,C20 H24 O11 13C1,20,24,11,,,1,,,,
4284,452.129126,452.12790929994674,452.1277173417117,10070779.0,nan,203931.0,46.88,-1,0.4245663950717592,0.4839108864357878,0.7859208185053377,0.6047148592636078,13.0,1.12,0.04,N1 S2 P1 O1,de-protonated,0,,C25 H28 O1 S2 N1 P1,25,28,1,2,1,,,1,,
