Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
661.323587362029,0,0,0,0,0,0,0,0,,None,662.330863828909,0,-1,NA,NA,NA,NA,NA,NA,NA,660.58514753639,0.414852463609918,NA,NA,NA,NA,NA,NA,NA,NA,NA
661.430649957771,0,0,0,0,0,0,0,0,,None,662.437926424651,0,-1,NA,NA,NA,NA,NA,NA,NA,660.692090585081,0.307909414918754,NA,NA,NA,NA,NA,NA,NA,NA,NA
661.625634275137,0,0,0,0,0,0,0,0,,None,662.632910742017,0,-1,NA,NA,NA,NA,NA,NA,NA,660.886857181217,0.113142818783444,NA,NA,NA,NA,NA,NA,NA,NA,NA
661.892279146678,0,0,0,0,0,0,0,0,,None,662.899555613558,0,-1,NA,NA,NA,NA,NA,NA,NA,661.153204314712,0.846795685288157,NA,NA,NA,NA,NA,NA,NA,NA,NA
662.021529259676,0,0,0,0,0,0,0,0,,None,663.028805726556,0,-1,NA,NA,NA,NA,NA,NA,NA,661.282310105879,0.717689894121008,NA,NA,NA,NA,NA,NA,NA,NA,NA
662.12471378986,0,0,0,0,0,0,0,0,,None,663.13199025674,0,-1,NA,NA,NA,NA,NA,NA,NA,661.385379419295,0.61462058070515,NA,NA,NA,NA,NA,NA,NA,NA,NA
662.137170868007,0,0,0,0,0,0,0,0,,None,663.144447334887,0,-1,NA,NA,NA,NA,NA,NA,NA,661.397822587757,0.602177412242895,NA,NA,NA,NA,NA,NA,NA,NA,NA
662.141172558019,0,0,0,0,0,0,0,0,,None,663.148449024898,0,-1,NA,NA,NA,NA,NA,NA,NA,661.401819809446,0.598180190553762,NA,NA,NA,NA,NA,NA,NA,NA,NA
662.209141309005,31,37,15,1,0,0,0,0,CHON,Lignin,663.216417775884,-0.148143926839312,-1,C31H37O15N,0,0.244444444444444,14,-1,-2,63.9774193548387,661.469712665918,0.530287334082345,-0.129032258064516,0.483870967741935,1.19354838709677,0.032258064516129,0,NA,Lignin,Lignin,Other
662.216142830395,25,37,16,5,0,0,0,0,CHON,Lignin,663.223419297275,0.167168440894719,-1,C25H37O16N5,0,0,10,-6,-11,48.9,661.476706369346,0.523293630653598,0.4,0.64,1.48,0.2,0,NA,Amino Sugar,Lignin,Other
662.372684122526,0,0,0,0,0,0,0,0,,None,663.379960589406,0,-1,NA,NA,NA,NA,NA,NA,NA,661.633072866072,0.366927133927902,NA,NA,NA,NA,NA,NA,NA,NA,NA
662.779624970969,0,0,0,0,0,0,0,0,,None,663.786901437849,0,-1,NA,NA,NA,NA,NA,NA,NA,662.039559320728,0.960440679271642,NA,NA,NA,NA,NA,NA,NA,NA,NA
662.780047348089,0,0,0,0,0,0,0,0,,None,663.787323814969,0,-1,NA,NA,NA,NA,NA,NA,NA,662.039981226218,0.960018773781712,NA,NA,NA,NA,NA,NA,NA,NA,NA
662.780637654396,0,0,0,0,0,0,0,0,,None,663.787914121276,0,-1,NA,NA,NA,NA,NA,NA,NA,662.040570873384,0.959429126616101,NA,NA,NA,NA,NA,NA,NA,NA,NA
662.906117692056,0,0,0,0,0,0,0,0,,None,663.913394158936,0,-1,NA,NA,NA,NA,NA,NA,NA,662.165910798913,0.834089201087068,NA,NA,NA,NA,NA,NA,NA,NA,NA
662.90680050793,0,0,0,0,0,0,0,0,,None,663.91407697481,0,-1,NA,NA,NA,NA,NA,NA,NA,662.166592852349,0.833407147651428,NA,NA,NA,NA,NA,NA,NA,NA,NA
662.933954545087,0,0,0,0,0,0,0,0,,None,663.941231011967,0,-1,NA,NA,NA,NA,NA,NA,NA,662.193716569065,0.806283430934855,NA,NA,NA,NA,NA,NA,NA,NA,NA
663.083597519079,28,24,19,0,0,0,0,0,CHO,Tannin,664.090873985959,0.45867870398595,-1,C28H24O19,0,0.405405405405405,17,-2,-2,46.05,662.343192450376,0.656807549624432,0.5,0.678571428571429,0.857142857142857,0,0,NA,Tannin,Tannin,Other
663.08426634697,31,25,11,2,0,1,1,0,CHONSP,Lignin,664.09154281385,0.186784715481,-1,C31H25O11N2SP,0.375,0.534883720930233,21,10,6,60.3,662.343860531447,0.656139468552624,0,0.354838709677419,0.806451612903226,0.0645161290322581,0.032258064516129,2,Cond Hydrocarbon,Lignin,Phytochemical
663.085141366441,0,0,0,0,0,0,0,0,,None,664.092417833321,0,-1,NA,NA,NA,NA,NA,NA,NA,662.344734573864,0.655265426136225,NA,NA,NA,NA,NA,NA,NA,NA,NA
663.120017363632,29,28,18,0,0,0,0,0,CHO,Lignin,664.127293830512,0.406949225749087,-1,C29H28O18,0,0.35,16,-2,-2,52.4379310344828,662.379571628205,0.620428371795356,0.275862068965517,0.620689655172414,0.96551724137931,0,0,NA,Lignin,Lignin,Other
663.120497684851,29,28,18,0,0,0,0,0,CHO,Lignin,664.127774151731,-0.316287225905612,-1,C29H28O18,0,0.35,16,-2,-2,52.4379310344828,662.380051413093,0.619948586907299,0.275862068965517,0.620689655172414,0.96551724137931,0,0,NA,Lignin,Lignin,Other
663.120888932842,32,29,10,2,0,1,1,0,CHONSP,Lignin,664.128165399722,-0.170204227806381,-1,C32H29O10N2SP,0.333333333333333,0.478260869565217,20,10,6,65.64375,662.380442224213,0.619557775787257,-0.1875,0.3125,0.90625,0.0625,0.03125,2,Lignin,Lignin,Phytochemical
663.126630475692,0,0,0,0,0,0,0,0,,None,664.133906942572,0,-1,NA,NA,NA,NA,NA,NA,NA,662.386177356005,0.613822643995263,NA,NA,NA,NA,NA,NA,NA,NA,NA
663.156475567663,30,32,17,0,0,0,0,0,CHO,Lignin,664.163752034543,0.297469346510498,-1,C30H32O17,0,0.302325581395349,15,-2,-2,58.4,662.415989122679,0.584010877320566,0.0666666666666669,0.566666666666667,1.06666666666667,0,0,NA,Lignin,Lignin,Other
663.156949037707,30,32,17,0,0,0,0,0,CHO,Lignin,664.164225504587,-0.415411846595743,-1,C30H32O17,0,0.302325581395349,15,-2,-2,58.4,662.416462064043,0.583537935957452,0.0666666666666669,0.566666666666667,1.06666666666667,0,0,NA,Lignin,Lignin,Other
663.157374331653,33,33,9,2,0,1,1,0,CHONSP,Lignin,664.164650798533,-0.320598111693973,-1,C33H33O9N2SP,0.3,0.428571428571429,19,10,6,70.6636363636364,662.416886883102,0.583113116898403,-0.363636363636363,0.272727272727273,1,0.0606060606060606,0.0303030303030303,2,Other,Lignin,Phytochemical
663.19297238007,31,36,16,0,0,0,0,0,CHO,Lignin,664.20024884695,0.12987386009333,-1,C31H36O16,0,0.260869565217391,14,-2,-2,63.9774193548387,662.45244518242,0.547554817580362,-0.129032258064516,0.516129032258065,1.16129032258065,0,0,NA,Lignin,Lignin,Other
663.193448240717,34,37,8,2,0,1,1,0,CHONSP,Lignin,664.200724707596,0.148550430558051,-1,C34H37O8N2SP,0.272727272727273,0.384615384615385,18,10,6,75.3882352941176,662.452920511716,0.547079488283657,-0.529411764705882,0.235294117647059,1.08823529411765,0.0588235294117647,0.0294117647058824,2,Other,Lignin,Phytochemical
663.220823896031,43,36,5,0,0,1,0,0,CHOS,UnsatHC,664.228100362911,0.368236738558022,-1,C43H36O5S,0.540540540540541,0.569620253164557,26,21,20,76.2069767441861,662.480265599129,0.519734400870902,-0.558139534883721,0.116279069767442,0.837209302325581,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
663.221783196789,0,0,0,0,0,0,0,0,,None,664.229059663669,0,-1,NA,NA,NA,NA,NA,NA,NA,662.481223828723,0.518776171276727,NA,NA,NA,NA,NA,NA,NA,NA,NA
663.229288443692,32,40,15,0,0,0,0,0,CHO,Lignin,664.236564910572,0.234411859055955,-1,C32H40O15,0,0.224489795918367,13,-2,-2,69.20625,662.488720695201,0.511279304799473,-0.3125,0.46875,1.25,0,0,NA,Lignin,Lignin,Other
663.229718344671,32,40,15,0,0,0,0,0,CHO,Lignin,664.236994811551,-0.412798524460632,-1,C32H40O15,0,0.224489795918367,13,-2,-2,69.20625,662.489150116148,0.510849883851733,-0.3125,0.46875,1.25,0,0,NA,Lignin,Lignin,Other
663.243178269826,0,0,0,0,0,0,0,0,,None,664.250454736706,0,-1,NA,NA,NA,NA,NA,NA,NA,662.502595011831,0.497404988169365,NA,NA,NA,NA,NA,NA,NA,NA,NA
663.257244496443,44,40,4,0,0,1,0,0,CHOS,UnsatHC,664.264520963323,0.315385016753699,-1,C44H40O4S,0.512820512820513,0.536585365853659,25,21,20,79.7318181818182,662.516645531973,0.483354468026619,-0.681818181818182,0.0909090909090909,0.909090909090909,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
663.265730710835,33,44,14,0,0,0,0,0,CHO,Lignin,664.273007177715,0.14895093411316,-1,C33H44O14,0,0.192307692307692,12,-2,-2,74.1181818181818,662.525122270583,0.474877729417472,-0.484848484848484,0.424242424242424,1.33333333333333,0,0,NA,Lignin,Lignin,Other
663.266065273713,33,44,14,0,0,0,0,0,CHO,Lignin,664.273341740593,-0.354701563981223,-1,C33H44O14,0,0.192307692307692,12,-2,-2,74.1181818181818,662.525456459885,0.474543540115405,-0.484848484848484,0.424242424242424,1.33333333333333,0,0,NA,Lignin,Lignin,Other
663.300848760603,0,0,0,0,0,0,0,0,,None,664.308125227483,0,-1,NA,NA,NA,NA,NA,NA,NA,662.560201107222,0.439798892777617,NA,NA,NA,NA,NA,NA,NA,NA,NA
663.302067226686,34,48,13,0,0,0,0,0,CHO,Lignin,664.309343693566,0.222689226257812,-1,C34H48O13,0,0.163636363636364,11,-2,-2,78.7411764705882,662.561418212755,0.438581787244743,-0.647058823529412,0.382352941176471,1.41176470588235,0,0,NA,Lignin,Lignin,Other
663.302636037904,37,49,5,2,0,1,1,0,CHONSP,Lignin,664.309912504784,0.101442136047031,-1,C37H49O5N2SP,0.214285714285714,0.278688524590164,15,10,6,88.0297297297297,662.561986388834,0.438013611166411,-0.972972972972973,0.135135135135135,1.32432432432432,0.0540540540540541,0.027027027027027,2,Unsat Hydrocarbon,Lignin,Lipid
663.302999786685,0,0,0,0,0,0,0,0,,None,664.310276253565,0,-1,NA,NA,NA,NA,NA,NA,NA,662.562349731449,0.437650268550556,NA,NA,NA,NA,NA,NA,NA,NA,NA
663.815018336207,0,0,0,0,0,0,0,0,,None,664.822294803087,0,-1,NA,NA,NA,NA,NA,NA,NA,663.073796556485,0.926203443515078,NA,NA,NA,NA,NA,NA,NA,NA,NA
663.905606463355,0,0,0,0,0,0,0,0,,None,664.912882930235,0,-1,NA,NA,NA,NA,NA,NA,NA,663.164283532121,0.835716467879251,NA,NA,NA,NA,NA,NA,NA,NA,NA
664.173896739305,0,0,0,0,0,0,0,0,,None,665.181173206185,0,-1,NA,NA,NA,NA,NA,NA,NA,663.432274232752,0.567725767248135,NA,NA,NA,NA,NA,NA,NA,NA,NA
664.195806492812,0,0,0,0,0,0,0,0,,None,665.203082959692,0,-1,NA,NA,NA,NA,NA,NA,NA,663.454159521633,0.545840478367495,NA,NA,NA,NA,NA,NA,NA,NA,NA
664.197254979582,0,0,0,0,0,0,0,0,,None,665.204531446461,0,-1,NA,NA,NA,NA,NA,NA,NA,663.455606391009,0.544393608990845,NA,NA,NA,NA,NA,NA,NA,NA,NA
664.225148869464,0,0,0,0,0,0,0,0,,None,665.232425336344,0,-1,NA,NA,NA,NA,NA,NA,NA,663.483469134325,0.516530865675463,NA,NA,NA,NA,NA,NA,NA,NA,NA
664.23230866561,36,44,5,1,0,2,1,0,CHONSP,Lignin,665.23958513249,0.4002852744087,-1,C36H44O5NS2P,0.259259259259259,0.322033898305085,16,11,7,85.6333333333333,663.490620935778,0.509379064221775,-0.888888888888889,0.138888888888889,1.22222222222222,0.0277777777777778,0.0277777777777778,1,Unsat Hydrocarbon,Lignin,Phytochemical
664.233726704619,34,39,9,3,0,1,0,0,CHONS,Lignin,665.241003171499,-0.454895439939467,-1,C34H39O9N3S,0.19047619047619,0.333333333333333,17,8,4,68.6823529411765,663.492037391392,0.507962608607841,-0.294117647058823,0.264705882352941,1.14705882352941,0.0882352941176471,0,NA,Other,Lignin,Other
664.268646406793,37,48,4,1,0,2,1,0,CHONSP,UnsatHC,665.275922873673,0.472060864521973,-1,C37H48O4NS2P,0.241379310344828,0.290322580645161,15,11,7,89.5702702702703,663.526918101915,0.473081898085297,-1.02702702702703,0.108108108108108,1.2972972972973,0.027027027027027,0.027027027027027,1,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical
664.778007163907,0,0,0,0,0,0,0,0,,None,665.785283630787,0,-1,NA,NA,NA,NA,NA,NA,NA,664.035710102257,0.964289897743129,NA,NA,NA,NA,NA,NA,NA,NA,NA
664.795627043728,0,0,0,0,0,0,0,0,,None,665.802903510608,0,-1,NA,NA,NA,NA,NA,NA,NA,664.053310307563,0.946689692437303,NA,NA,NA,NA,NA,NA,NA,NA,NA
664.90418867969,0,0,0,0,0,0,0,0,,None,665.91146514657,0,-1,NA,NA,NA,NA,NA,NA,NA,664.161750722632,0.838249277367822,NA,NA,NA,NA,NA,NA,NA,NA,NA
665.062500009163,0,0,0,0,0,0,0,0,,None,666.069776476043,0,-1,NA,NA,NA,NA,NA,NA,NA,664.31988528026,0.680114719739549,NA,NA,NA,NA,NA,NA,NA,NA,NA
665.098185659728,0,0,0,0,0,0,0,0,,None,666.105462126608,0,-1,NA,NA,NA,NA,NA,NA,NA,664.355531083909,0.644468916090887,NA,NA,NA,NA,NA,NA,NA,NA,NA
665.099333655755,28,26,19,0,0,0,0,0,CHO,Tannin,666.106610122635,0.32807340684156,-1,C28H26O19,0,0.351351351351351,16,-3,-3,48.0857142857143,664.356677798074,0.64332220192648,0.428571428571428,0.678571428571429,0.928571428571429,0,0,NA,Tannin,Tannin,Other
665.099801782323,28,26,19,0,0,0,0,0,CHO,Tannin,666.107078249203,-0.374706576103555,-1,C28H26O19,0,0.351351351351351,16,-3,-3,48.0857142857143,664.357145401927,0.642854598072745,0.428571428571428,0.678571428571429,0.928571428571429,0,0,NA,Tannin,Tannin,Other
665.100342853628,31,27,11,2,0,1,1,0,CHONSP,Lignin,666.107619320508,-0.453981157934756,-1,C31H27O11N2SP,0.3125,0.488372093023256,20,9,5,62.1387096774193,664.357685869067,0.642314130932732,-0.064516129032258,0.354838709677419,0.870967741935484,0.0645161290322581,0.032258064516129,2,Lignin,Lignin,Phytochemical
665.100858900654,0,0,0,0,0,0,0,0,,None,666.108135367533,0,-1,NA,NA,NA,NA,NA,NA,NA,664.35820133987,0.641798660129552,NA,NA,NA,NA,NA,NA,NA,NA,NA
665.114320287595,0,0,0,0,0,0,0,0,,None,666.121596754475,0,-1,NA,NA,NA,NA,NA,NA,NA,664.371647695707,0.628352304293458,NA,NA,NA,NA,NA,NA,NA,NA,NA
665.135748037026,29,30,18,0,0,0,0,0,CHO,Lignin,666.143024503906,0.284708969272552,-1,C29H30O18,0,0.3,15,-3,-3,54.4034482758621,664.393051518721,0.606948481278891,0.206896551724138,0.620689655172414,1.03448275862069,0,0,NA,Lignin,Lignin,Other
665.136272781635,32,31,10,2,0,1,1,0,CHONSP,Lignin,666.143549248515,0.229947411912723,-1,C32H31O10N2SP,0.277777777777778,0.434782608695652,19,9,5,67.425,664.393575677396,0.606424322604425,-0.25,0.3125,0.96875,0.0625,0.03125,2,Lignin,Lignin,Phytochemical
665.151103167658,33,30,15,0,0,0,0,0,CHO,Lignin,666.158379634538,0.136093704461919,-1,C33H30O15,0.222222222222222,0.450980392156863,19,4,4,60.3,664.408389503677,0.591610496322915,0,0.454545454545455,0.909090909090909,0,0,NA,Lignin,Lignin,Other
665.163259617902,0,0,0,0,0,0,0,0,,None,666.170536084782,0,-1,NA,NA,NA,NA,NA,NA,NA,664.42053237992,0.579467620079868,NA,NA,NA,NA,NA,NA,NA,NA,NA
665.164584462526,0,0,0,0,0,0,0,0,,None,666.171860929406,0,-1,NA,NA,NA,NA,NA,NA,NA,664.421855745211,0.578144254789208,NA,NA,NA,NA,NA,NA,NA,NA,NA
665.172152253571,30,34,17,0,0,0,0,0,CHO,Lignin,666.179428720451,0.256607516463078,-1,C30H34O17,0,0.255813953488372,14,-3,-3,60.3,664.429415085993,0.570584914007327,0,0.566666666666667,1.13333333333333,0,0,NA,Lignin,Lignin,Other
665.172536072396,30,34,17,0,0,0,0,0,CHO,Lignin,666.179812539276,-0.319541619757211,-1,C30H34O17,0,0.255813953488372,14,-3,-3,60.3,664.429798476242,0.57020152375776,0,0.566666666666667,1.13333333333333,0,0,NA,Lignin,Lignin,Other
665.200161017715,42,34,6,0,0,1,0,0,CHOS,Lignin,666.207437484595,0.258221982456824,-1,C42H34O6S,0.542857142857143,0.578947368421053,26,20,19,73.8714285714286,664.4573925753,0.542607424699554,-0.476190476190476,0.142857142857143,0.80952380952381,0,0,NA,Unsat Hydrocarbon;Cond Hydrocarbon,Lignin,Other
665.208517818911,31,38,16,0,0,0,0,0,CHO,Lignin,666.215794285791,0.286525193191173,-1,C31H38O16,0,0.217391304347826,13,-3,-3,65.8161290322581,664.465740045218,0.534259954782442,-0.193548387096774,0.516129032258065,1.2258064516129,0,0,NA,Lignin,Lignin,Other
665.208957196003,31,38,16,0,0,0,0,0,CHO,Lignin,666.216233662883,-0.372986232376836,-1,C31H38O16,0,0.217391304347826,13,-3,-3,65.8161290322581,664.466178931697,0.533821068302814,-0.193548387096774,0.516129032258065,1.2258064516129,0,0,NA,Lignin,Lignin,Other
665.223471450005,27,42,15,2,0,1,0,0,CHONS,AminoSugar,666.230747916885,-0.23796077445242,-1,C27H42O15N2S,0,0,8,-7,-10,64.5222222222222,664.480676978954,0.519323021046489,-0.148148148148148,0.555555555555556,1.55555555555556,0.0740740740740741,0,NA,Amino Sugar,Amino Sugar,Other
665.224831030393,0,0,0,0,0,0,0,0,,None,666.232107497273,0,-1,NA,NA,NA,NA,NA,NA,NA,664.482035041222,0.517964958778066,NA,NA,NA,NA,NA,NA,NA,NA,NA
665.236668475806,43,38,5,0,0,1,0,0,CHOS,UnsatHC,666.243944942686,0.0751640815636128,-1,C43H38O5S,0.513513513513513,0.544303797468354,25,20,19,77.5325581395349,664.493859268838,0.506140731162418,-0.604651162790698,0.116279069767442,0.883720930232558,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
665.244033166492,0,0,0,0,0,0,0,0,,None,666.251309633372,0,-1,NA,NA,NA,NA,NA,NA,NA,664.501215736044,0.498784263955827,NA,NA,NA,NA,NA,NA,NA,NA,NA
665.244902542891,32,42,15,0,0,0,0,0,CHO,Lignin,666.252179009771,0.287683755711774,-1,C32H42O15,0,0.183673469387755,12,-3,-3,70.9875,664.50208414169,0.497915858310193,-0.375,0.46875,1.3125,0,0,NA,Lignin,Lignin,Other
665.245380187551,32,42,15,0,0,0,0,0,CHO,Lignin,666.252656654431,-0.429228654132044,-1,C32H42O15,0,0.183673469387755,12,-3,-3,70.9875,664.502561253007,0.497438746992657,-0.375,0.46875,1.3125,0,0,NA,Lignin,Lignin,Other
665.273103485015,33,47,12,0,0,0,1,0,CHOP,Lignin,666.280379951895,0.200414133062567,-1,C33H47O12P,0,0.153846153846154,11,-1,-2,84.4818181818182,664.53025359439,0.469746405610181,-0.848484848484849,0.363636363636364,1.42424242424242,0,0.0303030303030303,0,Lignin,Lignin,Lipid
665.273538172392,33,47,12,0,0,0,1,0,CHOP,Lignin,666.280814639272,-0.451994663054684,-1,C33H47O12P,0,0.153846153846154,11,-1,-2,84.4818181818182,664.530687796391,0.469312203608979,-0.848484848484849,0.363636363636364,1.42424242424242,0,0.0303030303030303,0,Lignin,Lignin,Lipid
665.280129673625,27,55,12,0,0,2,1,0,CHOSP,Protein,666.287406140505,-0.22665865186455,-1,C27H55O12S2P,0,0,1,-11,-14,94.0777777777778,664.537271937495,0.462728062505221,-1.18518518518519,0.444444444444444,2.03703703703704,0,0.037037037037037,0,Other,Protein,Lipid
665.281115300826,0,0,0,0,0,0,0,0,,None,666.288391767706,0,-1,NA,NA,NA,NA,NA,NA,NA,664.538256464136,0.461743535864343,NA,NA,NA,NA,NA,NA,NA,NA,NA
665.281567712618,33,46,14,0,0,0,0,0,CHO,Lignin,666.288844179498,-0.132065093125348,-1,C33H46O14,0,0.153846153846154,11,-3,-3,75.8454545454546,664.538708370761,0.461291629239327,-0.545454545454546,0.424242424242424,1.39393939393939,0,0,NA,Lignin,Lignin,Other
665.281995480757,36,47,6,2,0,1,1,0,CHONSP,Lignin,666.289271947637,-0.0412672666435592,-1,C36H47O6N2SP,0.192307692307692,0.275862068965517,15,9,5,85.6333333333333,664.53913566125,0.460864338750071,-0.888888888888889,0.166666666666667,1.30555555555556,0.0555555555555556,0.0277777777777778,2,Other,Lignin,Phytochemical
666.019390476617,29,17,16,1,0,1,0,0,CHONS,ConHC,667.026666943497,0.205765391311407,-1,C29H17O16NS,0.363636363636364,0.631578947368421,22,6,4,40.6448275862069,665.27570727527,0.724292724730049,0.689655172413793,0.551724137931034,0.586206896551724,0.0344827586206897,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
666.13170433284,0,0,0,0,0,0,0,0,,None,667.13898079972,0,-1,NA,NA,NA,NA,NA,NA,NA,665.387895720838,0.612104279162281,NA,NA,NA,NA,NA,NA,NA,NA,NA
666.140447992067,0,0,0,0,0,0,0,0,,None,667.147724458947,0,-1,NA,NA,NA,NA,NA,NA,NA,665.396629616817,0.603370383183233,NA,NA,NA,NA,NA,NA,NA,NA,NA
666.204441698872,0,0,0,0,0,0,0,0,,None,667.211718165752,0,-1,NA,NA,NA,NA,NA,NA,NA,665.460551867677,0.539448132323059,NA,NA,NA,NA,NA,NA,NA,NA,NA
666.205023143892,0,0,0,0,0,0,0,0,,None,667.212299610772,0,-1,NA,NA,NA,NA,NA,NA,NA,665.46113266345,0.538867336549629,NA,NA,NA,NA,NA,NA,NA,NA,NA
666.212947011247,33,37,10,3,0,1,0,0,CHONS,Lignin,667.220223478127,-0.387224214279784,-1,C33H37O10N3S,0.157894736842105,0.333333333333333,17,7,3,65.4818181818182,665.469047682944,0.530952317055721,-0.181818181818182,0.303030303030303,1.12121212121212,0.0909090909090909,0,NA,Lignin,Lignin,Other
666.245280987984,0,0,0,0,0,0,0,0,,None,667.252557454864,0,-1,NA,NA,NA,NA,NA,NA,NA,665.501345555274,0.498654444726071,NA,NA,NA,NA,NA,NA,NA,NA,NA
666.249281045646,34,41,9,3,0,1,0,0,CHONS,Lignin,667.256557512526,-0.310063533090132,-1,C34H41O9N3S,0.142857142857143,0.294117647058824,16,7,3,70.3588235294118,665.505341146436,0.49465885356426,-0.352941176470588,0.264705882352941,1.20588235294118,0.0882352941176471,0,NA,Other,Lignin,Other
666.889844696574,0,0,0,0,0,0,0,0,,None,667.897121163453,0,-1,NA,NA,NA,NA,NA,NA,NA,666.145189538269,0.854810461731404,NA,NA,NA,NA,NA,NA,NA,NA,NA
667.041415611699,0,0,0,0,0,0,0,0,,None,668.048692078579,0,-1,NA,NA,NA,NA,NA,NA,NA,666.296591207956,0.703408792044229,NA,NA,NA,NA,NA,NA,NA,NA,NA
667.05755307592,0,0,0,0,0,0,0,0,,None,668.0648295428,0,-1,NA,NA,NA,NA,NA,NA,NA,666.31271065294,0.687289347059846,NA,NA,NA,NA,NA,NA,NA,NA,NA
667.078135657119,0,0,0,0,0,0,0,0,,None,668.085412123999,0,-1,NA,NA,NA,NA,NA,NA,NA,666.333270251445,0.666729748554985,NA,NA,NA,NA,NA,NA,NA,NA,NA
667.079010713024,27,24,20,0,0,0,0,0,CHO,Tannin,668.086287179903,-0.290333011190281,-1,C27H24O20,0,0.352941176470588,16,-4,-4,43.4111111111111,666.334144330255,0.66585566974527,0.592592592592593,0.740740740740741,0.888888888888889,0,0,NA,Tannin,Tannin,Other
667.093587010981,0,0,0,0,0,0,0,0,,None,668.100863477861,0,-1,NA,NA,NA,NA,NA,NA,NA,666.348704352187,0.651295647812731,NA,NA,NA,NA,NA,NA,NA,NA,NA
667.11473278046,0,0,0,0,0,0,0,0,,None,668.12200924734,0,-1,NA,NA,NA,NA,NA,NA,NA,666.369826510111,0.630173489888762,NA,NA,NA,NA,NA,NA,NA,NA,NA
667.115309447435,28,28,19,0,0,0,0,0,CHO,Tannin,668.122585914315,-0.160443033987704,-1,C28H28O19,0,0.297297297297297,15,-4,-4,50.1214285714286,666.370402533175,0.629597466825317,0.357142857142857,0.678571428571429,1,0,0,NA,Tannin,Tannin,Other
667.115730769897,31,29,11,2,0,1,1,0,CHONSP,Lignin,668.123007236777,-0.0602469556345562,-1,C31H29O11N2SP,0.25,0.441860465116279,19,8,4,63.9774193548387,666.370823385184,0.629176614815719,-0.129032258064516,0.354838709677419,0.935483870967742,0.0645161290322581,0.032258064516129,2,Lignin,Lignin,Phytochemical
667.129827892519,0,0,0,0,0,0,0,0,,None,668.137104359399,0,-1,NA,NA,NA,NA,NA,NA,NA,666.384904766833,0.615095233166812,NA,NA,NA,NA,NA,NA,NA,NA,NA
667.130558431727,32,28,16,0,0,0,0,0,CHO,Lignin,668.137834898606,-0.149738873158326,-1,C32H28O16,0.1875,0.458333333333333,19,3,3,56.7375,666.385634490315,0.614365509685399,0.125,0.5,0.875,0,0,NA,Lignin,Lignin,Other
667.130929419376,35,29,8,2,0,1,1,0,CHONSP,Lignin,668.138205886256,0.0257908382062338,-1,C35H29O8N2SP,0.478260869565217,0.555555555555556,23,15,11,68.4428571428571,666.386005063716,0.613994936284485,-0.285714285714286,0.228571428571429,0.828571428571429,0.0571428571428571,0.0285714285714286,2,Other,Lignin,Phytochemical
667.150644684281,0,0,0,0,0,0,0,0,,None,668.157921151161,0,-1,NA,NA,NA,NA,NA,NA,NA,666.40569831438,0.594301685620394,NA,NA,NA,NA,NA,NA,NA,NA,NA
667.151417228118,29,32,18,0,0,0,0,0,CHO,Lignin,668.158693694998,0.255223801840462,-1,C29H32O18,0,0.25,14,-4,-4,56.3689655172414,666.406469995587,0.593530004412742,0.137931034482758,0.620689655172414,1.10344827586207,0,0,NA,Lignin,Lignin,Other
667.151945594633,32,33,10,2,0,1,1,0,CHONSP,Lignin,668.159222061513,0.195206745576704,-1,C32H33O10N2SP,0.222222222222222,0.391304347826087,18,8,4,69.20625,666.406997772123,0.593002227876582,-0.3125,0.3125,1.03125,0.0625,0.03125,2,Lignin,Lignin,Phytochemical
667.152353495306,32,33,10,2,0,1,1,0,CHONSP,Lignin,668.159629962186,-0.41527723851096,-1,C32H33O10N2SP,0.222222222222222,0.391304347826087,18,8,4,69.20625,666.407405217331,0.592594782669153,-0.3125,0.3125,1.03125,0.0625,0.03125,2,Lignin,Lignin,Phytochemical
667.152728002458,0,0,0,0,0,0,0,0,,None,668.160004469338,0,-1,NA,NA,NA,NA,NA,NA,NA,666.407779306305,0.59222069369514,NA,NA,NA,NA,NA,NA,NA,NA,NA
667.166283158916,25,36,17,2,0,1,0,0,CHONS,Tannin,668.173559625796,-0.13648264663665,-1,C25H36O17N2S,0,0,9,-8,-11,53.46,666.421319326954,0.578680673045938,0.24,0.68,1.44,0.08,0,NA,Amino Sugar,Tannin,Other
667.166700948701,33,32,15,0,0,0,0,0,CHO,Lignin,668.173977415581,0.213930987169903,-1,C33H32O15,0.166666666666667,0.411764705882353,18,3,3,62.0272727272727,666.421736650231,0.578263349768804,-0.0606060606060606,0.454545454545455,0.96969696969697,0,0,NA,Lignin,Lignin,Other
